Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
3075,Belang,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.2634047222222222,104.48840138888889"
3435,Semakaumamut,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.10487,104.50421"
12284,Lenmakana Lafamaiwonom,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9841147222222222,130.52679694444447"
10099,Bobale,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"1.288333333333333,128.01722222222224"
11039,Kafrafkiddae Timur,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.708247777777778,132.4735588888889"
5003,Jonga,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-8.605658333333333,117.76833333333333"
11118,Maraef Timur,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.7339386111111112,132.44013"
5739,Katung,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.3666666666666667,109.88722222222223"
3687,Ritan,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.6119444444444446,106.27777777777777"
9109,Angwarmase,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-8.032565555555557,131.09393861111113"
5248,Parumaan,"",NUSA TENGGARA TIMUR,Kab. SIKKA,"",,"-8.452222222222222,122.44527777777778"
8891,Malamber Marinni,"",SULAWESI BARAT,Kab. MAMUJU,"",,"-2.4508333333333336,117.545"
10455,Sapang,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.02277777777777778,127.22305555555556"
3945,Mamat,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.0583333333333333,103.8125"
11314,Ufuanunusa,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6887933333333334,132.57219333333333"
8085,Kembanglemari,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"",,"-7.065277777777777,117.99388888888889"
2499,Nangka,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.9722222222222222,107.39694444444446"
4956,Botak Gili,"",NUSA TENGGARA BARAT,Kab. LOMBOK TIMUR,"",,"-8.828333333333333,116.50333333333333"
10662,Misluwi Besar,"",MALUKU UTARA,Kab. HALMAHERA TIMUR,"",,"0.8055555555555556,128.27472222222224"
4198,Lancang Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",5° 55' 41.000
10786,Klasabun Kecil,"",PAPUA BARAT,Kab. SORONG,"",,"-1.3474816666666667,131.32419333333334"
3742,Tokongberangan Timur,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.979166666666667,105.77777777777777"
3197,Kekek,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.1801297222222222,104.79522972222222"
5089,Malai To'i Nisa á,"",NUSA TENGGARA BARAT,KOTA BIMA,"",,"-8.760785555555556,118.81777777777778"
13957,Batulobang,"",PAPUA BARAT,Kab. SORONG,"",,"-0.7641513888888889,131.41314305555557"
14161,Sayonufori,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.471388888888889,135.0077777777778"
768,Malau Dua,"",SUMATERA UTARA,Kab. SAMOSIR,Simanindo,,"2.757222222222222,0.7438888888888888"
10642,Baiboko,"",MALUKU UTARA,Kab. HALMAHERA TIMUR,"",,"0.7813888888888889,128.35"
1640,Sarangburung  Pulau,"",RIAU,Kab. PELALAWAN,"",,"0.21908694444444446,102.33619027777777"
2536,Putang,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.9155036111111111,104.77050361111111"
6083,Jawa,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.87,117.26"
6216,Buyu,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"2.906941111111111,117.39556"
13356,Maranggi,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-1.9981208333333333,134.1516688888889"
9659,Mosmosan,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.3502777777777775,134.30972222222223"
13680,Mayornus Ndabe,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.809393333333333,134.05441472222225"
998,Tiga Selatan,"",ACEH,Kab. SIMEULUE,"",,"2.652944722222222,96.12540666666666"
6874,Lesman,"",SULAWESI TENGAH,Kab. BUOL,"",,"1.0505555555555557,121.96138888888889"
11621,Dane Pale,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.017706111111111,129.9846272222222"
11377,Alfia Wagayun,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.01556277777777778,130.289595"
8344,Matanolatu Selatan,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.888199999999999,122.7537"
11616,Daf Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.0006994444444444444,130.16384277777777"
6243,Mapat,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.03,117.57"
8905,Tiporbakengkeng,"",SULAWESI BARAT,Kab. MAMUJU,"",,"-2.471993888888889,119.12265222222221"
4680,Kamudi,"",JAWA TIMUR,Kab. SUMENEP,"",,"-7.106058333333333,114.79454222222222"
13062,Wailukum Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.3005697222222222,130.80222722222223"
9952,Falamo Gurango,"",MALUKU UTARA,Kab. HALMAHERA BARAT,"",,"0.8797222222222223,127.5213888888889"
11388,Aluflo Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.11907777777777778,130.13760333333332"
8990,Elkuruk,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.735388888888889,132.17078027777777"
7024,Sibadu,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.2733333333333334,122.3963888888889"
3536,Batubelah,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.196111111111111,106.2975"
13060,Waihalu,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8676908333333333,130.41393250000002"
10075,Sabubu,"",MALUKU UTARA,Kab. HALMAHERA TENGAH,"",,"0.3486111111111111,127.88361111111112"
11834,Holaiwumlu,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8499830555555556,130.44328944444445"
5524,Ndihang,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.64861111111111,119.4961111111111"
5827,Sekancil,"",KALIMANTAN BARAT,Kab. KUBU RAYA,"",,"-0.15916666666666665,109.90527777777778"
7998,Sulapa,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.643888888888888,120.44027777777778"
11387,Aluflo Genan Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.11799611111111111,130.1384611111111"
13446,Urus,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.6880483333333336,134.3855397222222"
7424,Bambu Kecil ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.5138888888888888,121.87138888888889"
8035,Sanrobengi,"",SULAWESI SELATAN,Kab. TAKALAR,"",,"-5.324775,119.34257749999999"
6112,Pusa,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.7498119444444444,117.51006277777778"
3314,Mentigi,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.31956,104.49613000000001"
8587,Ngaro Bahiti,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.533333333333333,123.86194444444443"
6993,Padopado,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.0105555555555554,122.33777777777777"
6889,Bahomoiri,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.2719444444444443,122.43333333333334"
10743,Arar Kecil Utara,"",PAPUA BARAT,Kab. SORONG,"",,"-1.0089583333333334,131.2535902777778"
13236,Ananiwa Baba,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.011791666666667,134.15560027777778"
249,Menggirang Besar,"",KEPULAUAN RIAU,Kab. BINTAN,"",""
6929,Harapan,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.298611111111111,122.38361111111112"
9828,Wasir,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.51321,134.26805555555558"
1906,Batupangpang,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA,"",,"-1.5911111111111114,105.71944444444445"
575,SIMUNGGUK,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"",,"-3.265833333333333,0.5708333333333333"
2255,Berukik Tengah,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-3.227222222222222,107.94527777777778"
1775,Sebesi,"",LAMPUNG,Kab. LAMPUNG SELATAN,"",,"-5.94667,105.48773"
6064,Burung,"",KALIMANTAN TIMUR,Kab. PASER,"",,"-2.204280277777778,116.55059416666667"
2521,Penyabung,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.8863888888888889,104.69916666666667"
11583,Buing Yeben,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.40963333333333335,130.60954333333333"
5005,Kaung,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-8.461699444444443,117.008765"
6123,Timbangbarukang,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.83,117.48"
6854,Solando Besar,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"",,"1.3294444444444444,120.7911111111111"
14056,Afurandof,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.8905019444444444,136.33296555555555"
3028,Babi,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.36227,104.28472222222221"
6520,Mahumu Kadodo,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.4011491666666664,125.55619916666666"
5673,Mengkudu Tukong,"",KALIMANTAN BARAT,Kab. KETAPANG,"",,"-2.255,109.99027777777778"
3713,Tanjungbong,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.161315833333333,106.40424750000001"
183,Kerengga,"",KEPULAUAN RIAU,Kab. BINTAN,"",""
8806,Batade Da'a,"",GORONTALO,Kab. BOALEMO,"",,"0.4975,122.4475"
945,Aramaram,"",ACEH,Kab. SIMEULUE,"",,"2.6489394444444443,96.1528875"
4560,Tanjungmotor Dua,"",JAWA TIMUR,Kab. MALANG,"",,"-8.448534166666667,112.63722222222223"
12890,Sunmalele Lafamaifit,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9552008333333333,130.47432750000002"
2742,Nipah Laut,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.6211111111111112,103.56444444444445"
12304,Loca Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.989512777777778,130.53536777777776"
3577,Genting,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.845277777777778,106.12138888888889"
7909,Baturemba,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.1,120.58999999999999"
6283,Tibi Barat,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.53,117.47"
12916,Tabi Lu Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.09730555555555555,130.2342936111111"
13690,Miwara Rim Semus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8174349999999997,134.0011538888889"
4209,Opak Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",,"-5.669444444444445,106.58194444444445"
14413,Frindisbari,"",PAPUA,Kab. SUPIORI,"",,"-0.8180555555555555,135.48944444444444"
645,SETAN GADANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"",,"-1.2155555555555555,0.4166666666666667"
13146,Yabatan Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.010434722222222,130.47969"
5732,Hantu,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.056388888888889,109.29972222222221"
957,Dua Gadang,"",ACEH,Kab. SIMEULUE,"",,"2.4894444444444446,96.37764277777777"
4192,Kotok Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",,"-5.700555555555556,106.53888888888889"
9771,Tamadawinin,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.57273,134.61285999999998"
9474,Janjan,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.386111111111112,134.37666666666667"
10477,Sonyiha,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.025555555555555554,127.19527777777778"
7516,Dulla,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4386111111111111,122.09472222222222"
4448,Gunungalit,"",JAWA TIMUR,Kab. BLITAR,"",,"-8.352222222222222,112.34831305555555"
11569,Boo Iba,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.1754930555555556,129.36365916666665"
843,Laga Kecil,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Nuangan,,"0.5691666666666666,0.5652777777777778"
13624,Lafora Semus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.922766944444444,134.15080305555557"
12558,Ngalalel Pat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0216719444444444,130.67442777777777"
6933,Jen,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.2013888888888893,122.43111111111112"
13367,Mokirikiri Katu Selatan,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.0444513888888887,134.1369536111111"
5088,Malai Na'e Nisa,"",NUSA TENGGARA BARAT,KOTA BIMA,"",,"-8.761426666666667,118.8207311111111"
5955,Gunungtulangan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",,"-2.817222222222222,116.11722222222221"
2311,Lindung Darat,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-3.1702777777777778,108.18861111111111"
12106,Karbaken Mgun,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.597545,131.12715111111112"
13984,Rep Yam,"",PAPUA,Kab. MERAUKE,"",,"-9.124444444444444,140.9788888888889"
9283,Tatumbu Besar,"",MALUKU,Kab. SERAM BAGIAN BARAT,"",,"-3.0394444444444444,128.0913888888889"
3633,Matak,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.3163888888888886,106.26694444444445"
1078,Tabalo,"",ACEH,Kab. ACEH SINGKIL,"",,"2.2244444444444444,97.22611111111111"
10580,Keramat Besar,"",MALUKU UTARA,Kab. KEPULAUAN SULA,"",,"-1.8991055555555556,124.33459027777778"
8717,Titiras,"",SULAWESI TENGGARA,Kab. KONAWE UTARA,"",,"-3.5044444444444443,122.3175"
5375,Batutelu Ndulu,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.885151666666665,123.04451388888889"
1869,Lok,"",LAMPUNG,Kab. PESAWARAN,"",,"-5.74641,105.17466"
14171,Tumpapa,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.6073552777777778,135.52836111111114"
13769,Pabubutrom,"",PAPUA BARAT,Kab. KAIMANA,"",,"-4.042940277777777,134.2557325"
10887,Asakmatan,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6300191666666666,132.4397502777778"
9472,Jamur,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.13,134.2763888888889"
665,Basake Sideide,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"
	00° 00' 47'' LU dan 980 36' 41"" BT
"
2526,Piling Darat,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"1.0172222222222222,107.56972222222223"
7853,Topu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4727777777777778,121.68916666666667"
4316,Baron,"",DI YOGYAKARTA,Kab. GUNUNG KIDUL,"",,"-8.203333333333333,110.81972222222223"
12957,Tippecan,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.3456422222222222,130.57879027777778"
6362,Tempurung,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"",,"0.9327777777777777,117.99111111111111"
1805,Batukerbau,"",LAMPUNG,Kab. TANGGAMUS,"",,"-5.519166666666667,104.69194444444445"
13493,Ambambuara,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9880772222222225,134.4514558333333"
8751,Batumandi,"",GORONTALO,Kab. GORONTALO UTARA,"",,"0.9662333333333333,122.94741666666667"
7927,Bungingbelle,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.895555555555555,121.26638888888888"
8097,Marabatuang,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"",,"-7.4882,117.47794444444445"
11148,Ngangambukamdak,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.1283480555555556,132.57171055555554"
5289,Wire,"",NUSA TENGGARA TIMUR,Kab. NGADA,"",,"-8.415000000000001,121.10111111111111"
2296,Karangpesambung Selatan,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-2.7255819444444445,108.41366861111112"
6325,Hurai,"",KALIMANTAN TIMUR,Kab. KUTAI BARAT,"",,"0.38055555555555554,115.42972222222222"
9808,Wadama,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.396666666666667,134.37444444444446"
6983,Mbosembah Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.118507777777778,122.58932166666666"
10933,Batulupa Utara,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6676458333333333,132.35858472222222"
13102,Waropen Mios,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.2653722222222221,129.68497277777777"
8368,Pasipadanga,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.971248055555556,122.17405916666667"
2522,Penyemuk,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.5146291666666667,107.14941416666667"
821,Dua,"",SULAWESI UTARA,KOTA BITUNG,Bitung Selatan,,"1.3897222222222223,0.21500000000000002"
11376,Alalel Nus,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0004602777777776,130.60427555555555"
10113,Garande,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"2.102018611111111,127.77482666666667"
5032,Santigi,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-8.657143611111112,117.8600336111111"
7783,Silendo Selatan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4352777777777778,121.93555555555555"
10175,Zadrak,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"2.2719444444444443,127.74370166666667"
7598,Kem Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4657908333333333,121.6934888888889"
9843,Amoertaun,"",MALUKU,Kab. MALUKU BARAT DAYA,"",,"-8.194722222222222,128.38888888888889"
338,LIKI,"",PAPUA,Kab. SARMI,"",,"-1.6055555555555556,-137.2725"
5988,Maradapan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",04042'25
5823,Pelombak,"",KALIMANTAN BARAT,Kab. KUBU RAYA,"",,"-0.35638888888888887,109.19166666666668"
10170,Totolaka Kecil,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"2.1102777777777777,127.77416666666666"
13830,Siangganus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8312613888888887,134.1832761111111"
11596,Citlapo,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.07583333333333334,130.17538416666665"
743,Simondang,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,,"-0.17055555555555554,0.41055555555555556"
9257,Hotman,"",MALUKU,Kab. SERAM BAGIAN BARAT,"",,"-3.118055555555556,127.93833333333333"
13185,Yipin Niwui,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.11777638888888889,130.3619772222222"
4573,Batuapi,"",JAWA TIMUR,Kab. JEMBER,"",,"-8.549714999999999,113.80143361111111"
12865,Sopa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0821336111111113,130.18302388888887"
522,MASEAI,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,01?41’18” LS dan 99?14’26” BT,""
588,Tobbou,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"",,"-2.3380555555555556,0.7222222222222222"
7214,Mamuda,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.9541666666666666,123.6388888888889"
11526,Bekwan Mios,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.39944805555555557,131.1392286111111"
4891,Asahan Gili,"",NUSA TENGGARA BARAT,Kab. LOMBOK BARAT,"",8° 44' 18.016
13604,Jaisanus Tor,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.7922130555555555,134.04638166666666"
8245,Barigau Utara,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.887533333333333,122.7563"
9561,Kumartubir,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.37611111111111,134.3452777777778"
8464,Wakao,"",SULAWESI TENGGARA,Kab. BUTON,"",,"-5.494166666666667,121.93583333333333"
530,PAGAI SELATAN,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,03?00’05” LS dan 100?19’52” BT,""
11242,Sawatersalot Selatan,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.8407750000000003,132.7979513888889"
8844,Limboku Kiki,"",GORONTALO,Kab. POHUWATO,"",,"0.525,121.64583333333334"
3971,Mubut Laut,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.8197688888888889,104.29795027777777"
7948,Karangantoa,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.451669166666667,120.43165722222223"
12590,Ngalalel Sawilim,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0245844444444443,130.69143"
9746,Sinai,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.408333333333334,134.42"
6448,Tikus,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,"",,"0.8572936111111111,123.92680166666668"
8059,Banawaiya,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"",,"-6.828312222222222,119.17882472222223"
7609,Kopa,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4416666666666667,122.07027777777778"
6103,Nibung,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.77,117.33"
11227,Sanamnusa,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6892622222222227,132.58229111111112"
12330,Lumalol,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.780478611111111,129.72121083333334"
10183,Akerica Besar,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.30645527777777776,127.26161777777777"
6273,Tampin,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.071388888888889,117.49111111111111"
7405,Alo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.33555555555555555,121.9075"
9979,Kaledumarupulo,"",MALUKU UTARA,Kab. HALMAHERA BARAT,"",,"1.6647494444444444,127.55669888888889"
6555,Tapurung,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.1907538888888887,125.51358111111111"
6788,Bogoang,"",SULAWESI TENGAH,Kab. DONGGALA,"",,"0.7369444444444444,120.05638888888889"
7735,Patoyan Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.46,121.76138888888889"
2200,Malangguntur,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA BARAT,"",,"-1.5172222222222222,105.56666666666666"
9491,Jerwatu,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.428990000000001,134.50166666666667"
9669,Ngawab,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.77548,134.79762"
7967,Lantigiang,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.70437,120.97669222222223"
1772,Panjurit,"",LAMPUNG,Kab. LAMPUNG SELATAN,"",,"-5.8809000000000005,105.78047"
8644,Waode Waha,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.385000000000001,123.58277777777778"
14473,Marikiob,"",PAPUA,Kab. SUPIORI,"",,"-0.7612972222222222,135.47193305555555"
7887,Bahuluang,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.481944444444444,0.4272222222222222"
9278,Saka,"",MALUKU,Kab. SERAM BAGIAN BARAT,"",,"-3.056388888888889,128.0836111111111"
10633,Tobabi,"",MALUKU UTARA,Kab. KEPULAUAN SULA,"",,"-1.8077247222222224,126.203705"
4732,Sapapan,"",JAWA TIMUR,Kab. SUMENEP,"",,"-6.978752777777778,115.41293194444445"
7416,Antara,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.3408333333333333,121.88388888888889"
6250,Papa,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.5274780555555556,117.6514138888889"
2435,Ledang,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"1.0280555555555555,104.81888888888888"
11712,Fanfanngau Fat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9683052777777779,130.4502861111111"
3101,Bintang,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.14132,104.48644"
12011,Kapal Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.17330722222222222,130.01090416666668"
5746,Krawang,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.7425000000000002,109.33361111111111"
12422,Matan,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.9555333333333332,131.14888083333332"
8632,Tomia,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.753135277777778,123.94440833333334"
6492,Bukidelapango,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.3905655555555554,125.58869277777778"
13490,ailafnus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.979096388888889,134.3774277777778"
9144,Matakus,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-8.064722222222223,131.2036111111111"
8293,Labangkele,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.909833333333333,122.76036666666667"
6075,Cok,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"",,"-0.4070533333333334,117.53481305555556"
1763,Kelapa,"",LAMPUNG,Kab. LAMPUNG SELATAN,"",,"-5.87279,105.75607722222222"
4131,Tumbar Kecil,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.9652777777777777,103.76638888888888"
10983,Dua Utara,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.954192777777778,132.13230361111113"
2026,Sebongkok,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-2.8608700000000002,107.49416666666667"
7514,Duangan ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.42444444444444446,121.79916666666666"
3638,Mentayu,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.8719444444444444,106.10083333333333"
817,Abadi,"",SULAWESI UTARA,KOTA BITUNG,Bitung,"
	01° 25' 59"" dan 125° 12' 18"" BT
"
13025,Waaf Fat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.1362030555555553,130.21025722222222"
11643,Daram Pale,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.153490277777778,130.91573250000002"
9119,Farnusan,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-7.086388888888888,131.65166666666667"
9774,Tanjunggaidesi Jina,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.173888888888889,134.30583333333334"
8666,Moheru Loppoe,"",SULAWESI TENGGARA,Kab. KOLAKA UTARA,"",,"-2.96,121.06388888888888"
